ImportParcelID,PropertyZip,_pscore,_support,_weight
,91786,.4873447538184513,On support,1
,91786,.4555024694346472,On support,1
,91786,.3600400239499588,On support,1
,91786,.4599554361244614,On support,1
,91786,.6110357110814677,On support,1
,91786,.4020950593965489,On support,1
,91786,.3891736933456776,On support,1
,91786,.4109826944080868,On support,1
,91786,.2884742756260547,On support,1
,91786,.4965789466384741,On support,1
,91786,.6050244114457851,On support,1
,91786,.6637015953114714,On support,1
,91786,.5592086993792765,On support,1
,91786,.4449633634779235,On support,1
,91786,.2552122698609996,On support,1
,91786,.2641899201396405,On support,1
,91786,.5876617087667814,On support,1
,91786,.4941488678038684,On support,1
,91786,.4035899164390411,On support,1
,91786,.4306889844484909,On support,1
,91786,.4110246453761442,On support,1
,91786,.4380396084318126,On support,1
,91786,.6060955658398255,On support,1
,91786,.2257760276804947,On support,1
,91786,.607393261194935,On support,1
,91786,.5115122562928193,On support,1
,91786,.5376234677048615,On support,1
,91786,.3639496845217538,On support,1
,91786,.4277608329060409,On support,1
,91786,.4967044388178445,On support,1
,91786,.31388668095213,On support,1
,91786,.3535796150547608,On support,1
,91786,.4643599500308258,On support,1
,91786,.3544824409477615,On support,1
,91786,.4052126134687254,On support,1
,91786,.3816664832780828,On support,1
,91786,.502333249865849,On support,1
,91786,.5824345362320237,On support,1
,91786,.3411783274973709,On support,1
,91786,.6374332435724754,On support,1
,91786,.356865032219733,On support,1
,91786,.4081344603928097,On support,1
,91786,.3048274856401547,On support,1
,91786,.5067884719150744,On support,1
,91786,.6586686615198377,On support,1
,91786,.5282137456071349,On support,1
,91786,.4892482083252407,On support,1
,91786,.4891424016613941,On support,1
,91786,.4397995566878053,On support,1
,91786,.3180104167777189,On support,1
,91786,.6358338515837595,On support,1
,91786,.5841970248089554,On support,1
,91786,.3566666599784515,On support,1
,91786,.5978417958631879,On support,1
,91786,.5082739983783413,On support,1
,91786,.6961308514828243,On support,1
,91786,.4204079813866287,On support,1
,91786,.4058178958393929,On support,1
,91786,.553352137453527,On support,1
,91786,.6836157552980194,On support,1
,91786,.3520679282356751,On support,1
,91786,.2711116996302123,On support,1
,91786,.3881777653396778,On support,1
,91786,.324025397383453,On support,1
,91786,.4174322139053162,On support,1
,91786,.4101867565167224,On support,1
,91786,.6099960353319379,On support,1
,91786,.569918204956623,On support,1
,91786,.3296683646780223,On support,1
,91786,.6297923884418769,On support,1
,91786,.3567350318089454,On support,1
,91786,.3706569266714802,On support,1
,91786,.5860730141732059,On support,1
,91786,.3436324273244977,On support,1
,91786,.4438837770606774,On support,1
,91786,.6055631584362314,On support,1
,91786,.6059342092803753,On support,1
,91786,.3917734808446726,On support,1
,91786,.4680519747496227,On support,1
,91786,.3974620787416368,On support,1
,91786,.6079034356573578,On support,1
,91786,.4370718792746416,On support,1
,91786,.6945863686500782,On support,1
,91786,.2704244618494778,On support,1
,91786,.3501848383755627,On support,1
,91786,.5567132117638668,On support,1
,91786,.6095266803071454,On support,1
,91786,.3513230371124264,On support,1
,91786,.4542563873839182,On support,1
,91786,.6517331666738658,On support,1
,91786,.6571078975051251,On support,1
,91786,.5623870729632923,On support,1
,91786,.5154056457674633,On support,1
,91786,.4306599805115289,On support,1
,91786,.3714373339657155,On support,1
,91786,.5599298017882763,On support,1
,91786,.50645131374582,On support,1
,91786,.4839565824688509,On support,1
,91786,.4815732707759566,On support,1
,91786,.3955634314498916,On support,1
,91786,.6123328567794476,On support,1
,91786,.4940806103137523,On support,1
,91786,.6500949533856106,On support,1
,91786,.3632306729389376,On support,1
,91786,.6794439644152128,On support,1
,91786,.2824357159656735,On support,1
,91786,.3904975193941936,On support,1
,91786,.3630837095049969,On support,1
,91786,.3944021522743493,On support,1
,91786,.5685575928113518,On support,1
,91786,.4418433185898895,On support,1
,91786,.442294413757396,On support,1
,91786,.6961217369666846,On support,1
,91786,.5826420271592614,On support,1
,91786,.2696860594916046,On support,1
,91786,.4030174948479862,On support,1
,91786,.4472152964493994,On support,1
,91786,.3068408220110546,On support,1
,91786,.529581412374323,On support,1
,91786,.6452931730446577,On support,1
,91786,.4627488534261135,On support,1
,91786,.6061229688107015,On support,1
,91786,.3319957478966941,On support,1
,91786,.2875175800007888,On support,1
,91786,.3382815749066445,On support,1
,91786,.3096669885677258,On support,1
,91786,.5851496667367074,On support,1
,91786,.2635514357887511,On support,1
,91786,.5740559312399934,On support,1
,91786,.6285430949161214,On support,1
,91786,.5384302872040736,On support,1
,91786,.6961217369666846,On support,1
,91786,.3959254425741339,On support,1
,91786,.5921541976977367,On support,1
,91786,.6429495565738885,On support,1
,91786,.4996446417556527,On support,1
,91786,.4395656550543028,On support,1
,91786,.514875186847665,On support,1
,91786,.6589219688555652,On support,1
,91786,.4585580537826958,On support,1
,91786,.3665265863515407,On support,1
,91786,.4060256666504879,On support,1
,91786,.365827235528081,On support,1
,91786,.2685876130184855,On support,1
,91786,.5781926229471558,On support,1
,91786,.3704540617814651,On support,1
,91786,.3577654228542298,On support,1
,91786,.5318928481483675,On support,1
,91786,.419790149149687,On support,1
,91786,.3199748071706132,On support,1
,91786,.6476758013915535,On support,1
,91786,.4567418043526951,On support,1
,91786,.4334979711590729,On support,1
,91786,.4907555838648246,On support,1
,91786,.3674298424739515,On support,1
,91786,.5555008857617302,On support,1
,91786,.5086424774754853,On support,1
,91786,.4985056849369908,On support,1
,91786,.4242404299511033,On support,1
,91786,.4774334964510968,On support,1
,91786,.4207552678951719,On support,1
,91786,.3220222665419979,On support,1
,91786,.6104375547083676,On support,1
,91786,.4237764971474847,On support,1
,91786,.4650634028261336,On support,1
,91786,.4728729889055218,On support,1
,91786,.4237000310873408,On support,1
,91786,.6007714220242363,On support,1
,91786,.4424887241790595,On support,1
,91786,.6029004216864436,On support,1
,91786,.3640342484643859,On support,1
,91786,.2932542825798797,On support,1
,91786,.5734122007751148,On support,1
,91786,.4897649304447211,On support,1
,91786,.6100834552707282,On support,1
,91786,.4502235461332599,On support,1
,91786,.6357901993509556,On support,1
,91786,.6958546714338558,On support,1
,91786,.4459289571471531,On support,1
,91786,.3592370288288844,On support,1
,91786,.3860386978633489,On support,1
,91786,.346476049417356,On support,1
,91786,.4275697340102086,On support,1
,91786,.4083653987203852,On support,1
,91786,.6547192970408592,On support,1
,91786,.3591649943992186,On support,1
,91786,.4310521346252424,On support,1
,91786,.441999480181776,On support,1
,91786,.2198103820522946,On support,1
,91786,.5275333860803608,On support,1
,91786,.3472501044292924,On support,1
,91786,.4312105936372731,On support,1
,91786,.5578767543285542,On support,1
,91786,.3842493901769514,On support,1
,91786,.361360210913202,On support,1
,91786,.4710820542690114,On support,1
,91786,.5189653397985498,On support,1
,91786,.3458765974064386,On support,1
,91786,.3563191992629925,On support,1
,91786,.4798440773224705,On support,1
,91786,.6098924695957618,On support,1
,91786,.4061503962859898,On support,1
,91786,.5857788784494973,On support,1
,91786,.3557364198147783,On support,1
,91786,.510129249262417,On support,1
,91786,.4791636389536684,On support,1
,91786,.397345049852481,On support,1
,91786,.6006340347784858,On support,1
,91786,.4896214502725637,On support,1
,91786,.3651907209389907,On support,1
,91786,.500494621656665,On support,1
,91786,.3708826668121439,On support,1
,91786,.6513717642113931,On support,1
,91786,.2770119834829761,On support,1
,91786,.3745052401066306,On support,1
,91786,.6439550699208717,On support,1
,91786,.6230476028581571,On support,1
,91786,.2222413937536256,On support,1
,91786,.4517261785098511,On support,1
,91786,.681279862576937,On support,1
,91786,.5649035177060369,On support,1
,91786,.6046007341738763,On support,1
,91786,.5014534953923091,On support,1
,91786,.3370119184208789,On support,1
,91786,.4957845138651139,On support,1
,91786,.4644855063517293,On support,1
,91786,.3304253092430467,On support,1
,91786,.6511456964554861,On support,1
,91786,.3483370153821118,On support,1
,91786,.3575349846109908,On support,1
,91786,.5589584201005797,On support,1
,91786,.4900117110350389,On support,1
,91786,.5417416199182329,On support,1
,91786,.4950075995932283,On support,1
,91786,.3546320511286964,On support,1
,91786,.2647709056996414,On support,1
,91786,.3558864524277577,On support,1
,91786,.3833390675780435,On support,1
,91786,.3058758909244778,On support,1
,91786,.3896424433054569,On support,1
,91786,.3391079262535516,On support,1
,91786,.4015811798267168,On support,1
,91786,.3947767711478862,On support,1
,91786,.6424032615155781,On support,1
,91786,.3637931944750701,On support,1
,91786,.6312512384883974,On support,1
,91786,.3782573972768454,On support,1
,91786,.4973550105676574,On support,1
,91786,.3970444748557341,On support,1
,91786,.4369887214526906,On support,1
,91786,.3989576438572074,On support,1
,91786,.5771341878396988,On support,1
,91786,.214234177805235,On support,1
,91786,.3497886260741895,On support,1
,91786,.6245929311716699,On support,1
,91786,.6720028919675793,On support,1
,91786,.5087335150483473,On support,1
,91786,.4963434815423124,On support,1
,91786,.3714109140847965,On support,1
,91786,.3613510619981391,On support,1
,91786,.3892505611786007,On support,1
,91786,.4655512767018101,On support,1
,91786,.4359843259924682,On support,1
,91786,.5504438791604457,On support,1
,91786,.2933573266754445,On support,1
,91786,.5095935561133932,On support,1
,91786,.5831238369804383,On support,1
,91786,.5500600409595308,On support,1
,91786,.4409275893022631,On support,1
,91786,.4019844532951689,On support,1
,91786,.3973020960945935,On support,1
,91786,.4662090947209037,On support,1
,91786,.562762300540592,On support,1
,91786,.3930429518008944,On support,1
,91786,.2662236525033203,On support,1
,91786,.6125661512692546,On support,1
,91786,.4372344710424881,On support,1
,91786,.3978715989628727,On support,1
,91786,.3442847147011251,On support,1
,91786,.6599536714839705,On support,1
,91786,.6469722451111972,On support,1
,91786,.3491400990626315,On support,1
,91786,.6076686772739911,On support,1
,91786,.4509497614092213,On support,1
,91786,.6373470553938075,On support,1
,91786,.4100419604690583,On support,1
,91786,.3549959421498535,On support,1
,91786,.4229497710474426,On support,1
,91786,.426836943903197,On support,1
,91786,.3825296348104112,On support,1
,91786,.644263414598193,On support,1
,91786,.3631572735784131,On support,1
,91786,.3178204554405757,On support,1
,91786,.3122082274319845,On support,1
,91786,.6927969799853213,On support,1
,91786,.5109407080930252,On support,1
,91786,.3696476588018672,On support,1
,91786,.3923444674987168,On support,1
,91786,.4985495006189369,On support,1
,91786,.3954091455480276,On support,1
,91786,.5061442815871825,On support,1
,91786,.2884928987755847,On support,1
,91786,.6337812311673677,On support,1
,91786,.5530492207295262,On support,1
,91786,.5775008405690771,On support,1
,91786,.3788547773146339,On support,1
,91786,.3864112345423328,On support,1
,91786,.3863433969916804,On support,1
,91786,.3486925990567833,On support,1
,91786,.487590455955199,On support,1
,91786,.5341545343951478,On support,1
,91786,.6066596277479677,On support,1
,91786,.4948995176697856,On support,1
,91786,.4679463705704843,On support,1
,91786,.3931286101359669,On support,1
,91786,.3079123906666481,On support,1
,91786,.3415032106633499,On support,1
,91786,.3067005445734609,On support,1
,91786,.4495139934923507,On support,1
,91786,.3401110889925212,On support,1
,91786,.5435284833957769,On support,1
,91786,.4862947687781983,On support,1
,91786,.4835972564091265,On support,1
,91786,.6767866801552596,On support,1
,91786,.4487568300250556,On support,1
,91786,.6112601990004617,On support,1
,91786,.363686596249381,On support,1
,91786,.6097223921164902,On support,1
,91786,.2669725716879959,On support,1
,91786,.6900802053534254,On support,1
,91786,.6735077196997605,On support,1
,91786,.4648826445117841,On support,1
,91786,.2980983468265965,On support,1
,91786,.4213181024816495,On support,1
,91786,.4124062498728523,On support,1
,91786,.3270662350258942,On support,1
,91786,.6911515294490588,On support,1
,91786,.3442723679677578,On support,1
,91786,.3156959913444232,On support,1
,91786,.3104945528610948,On support,1
,91786,.545580375424534,On support,1
,91786,.2735914757252573,On support,1
,91786,.3800590818393758,On support,1
,91786,.307884584800342,On support,1
,91786,.3591027995347178,On support,1
,91786,.4441522301217281,On support,1
,91786,.6696187728712305,On support,1
,91786,.4219424483843417,On support,1
,91786,.3439338784265852,On support,1
,91786,.3397787424345961,On support,1
,91786,.381866552927323,On support,1
,91786,.313710645181391,On support,1
,91786,.3854190411807115,On support,1
,91786,.5408464678215937,On support,1
,91786,.378735936746834,On support,1
,91786,.3101942343151303,On support,1
,91786,.4971385468194726,On support,1
,91786,.302563644259959,On support,1
,91786,.5383093279174457,On support,1
,91786,.4018589027711271,On support,1
,91786,.4442704722657884,On support,1
,91786,.4335974715456558,On support,1
,91786,.2994398979192596,On support,1
,92277,.1185106001122739,On support,1
,92277,.1354651811406047,On support,1
,92277,.1621005555868431,On support,1
,92277,.1132946974632264,On support,1
,92277,.0159349660329806,On support,1
,92277,.0183613705549922,On support,1
,92277,.0265320675395213,On support,1
,92277,.0768537300764865,On support,1
,92277,.0336136690454276,On support,1
,92277,.1445934846619207,On support,1
,92277,.0179033047669327,On support,1
,92277,.0499332635048948,On support,1
,92277,.0622558756866106,On support,1
,92277,.0129724363480704,On support,1
,92277,.1260076295157538,On support,1
,92277,.0391359275618303,On support,1
,92277,.1572530068153467,On support,1
,92277,.1590989514993943,On support,1
,92277,.118333434069189,On support,1
,92277,.0127140241850181,On support,1
,92277,.1751701390864207,On support,1
,92277,.0396886098605754,On support,1
,92277,.1745354092783034,On support,1
,92277,.1023803835814874,On support,1
,92277,.1481909378761532,On support,1
,92277,.042116142297659,On support,1
,92277,.0551960719192983,On support,1
,92277,.0245584412569942,On support,1
,92277,.0438672186438924,On support,1
,92277,.0782955604701838,On support,1
,92277,.0386641725471612,On support,1
,92277,.1009564396776631,On support,1
,92277,.0548253970779826,On support,1
,92277,.1616421603272538,On support,1
,92277,.0160200836151755,On support,1
,92277,.1611839379892775,On support,1
,92277,.0143607606556036,On support,1
,92277,.1300340292226369,On support,1
,92277,.0871974435494382,On support,1
,92277,.1616374932047062,On support,1
,92277,.0397070975175506,On support,1
,92277,.1577717751246598,On support,1
,92277,.1557721847477509,On support,1
,92277,.0503732745611246,On support,1
,92277,.1066492619532273,On support,1
,92277,.0584147300979222,On support,1
,92277,.1592208069585215,On support,1
,92277,.1571555116207619,On support,1
,92277,.0085314135702792,On support,1
,92277,.0278711935099289,On support,1
,92277,.1557676556196012,On support,1
,92277,.1702938660849452,On support,1
,92277,.1432860406659141,On support,1
,92277,.1737578617152116,On support,1
,92277,.0458425262347565,On support,1
,92277,.0160920112743599,On support,1
,92277,.1587625817585952,On support,1
,92277,.1551435681202218,On support,1
,92277,.0781795379576418,On support,1
,92277,.1296289318124535,On support,1
,92277,.0348739612126806,On support,1
,92277,.0175551943612804,On support,1
,92277,.0231120886774442,On support,1
,92277,.1608120810274686,On support,1
,92277,.1697737651462225,On support,1
,92277,.0468116312264952,On support,1
,92277,.1031400006686972,On support,1
,92277,.065102990448719,On support,1
,92277,.1577447125517484,On support,1
,92277,.1136716581421073,On support,1
,92277,.1257192709566639,On support,1
,92277,.0475349566851766,On support,1
,92277,.0690790990134656,On support,1
,92277,.0780470284189501,On support,1
,92277,.124754916470643,On support,1
,92277,.0850563990660442,On support,1
,92277,.0727358889647072,On support,1
,92277,.0134452974170401,On support,1
,92277,.0608348448356778,On support,1
,92277,.1585394596450019,On support,1
,92277,.1623919017123521,On support,1
,92277,.1111234604445674,On support,1
,92277,.1142820760143207,On support,1
,92277,.0663610297070648,On support,1
,92277,.032912254695142,On support,1
,92277,.0583362496776317,On support,1
,92277,.0544396939685516,On support,1
,92277,.0376729465780333,On support,1
,92277,.0726846474382994,On support,1
,92277,.1049297750585571,On support,1
,92277,.1588678564413399,On support,1
,92277,.086873219749863,On support,1
,92277,.0198073368874886,On support,1
,92277,.1266255992974178,On support,1
,92277,.1443181912065386,On support,1
,92277,.1580659927490429,On support,1
,92277,.0484223919913342,On support,1
,92277,.0204123974645582,On support,1
,92277,.0650833001776153,On support,1
,92277,.0912992727872322,On support,1
,92277,.0737100283735396,On support,1
,92277,.0274904996304138,On support,1
,92277,.0365645949850383,On support,1
,92277,.1054574898227971,On support,1
,92277,.0645971986245497,On support,1
,92277,.1243146269916911,On support,1
,92277,.0957943938644587,On support,1
,92277,.1595339906735439,On support,1
,92277,.1585288686963724,On support,1
,92277,.0983375235836041,On support,1
,92277,.0685650520090022,On support,1
,92277,.1629469791027442,On support,1
,92277,.065671977634094,On support,1
,92277,.0915240977025729,On support,1
,92277,.1478092946521961,On support,1
,92277,.0838848520704909,On support,1
,92277,.1258297735230409,On support,1
,92277,.1106477227517632,On support,1
,92277,.044059780318008,On support,1
,92277,.0621026782720397,On support,1
,92277,.1507457464099869,On support,1
,92277,.1327491155589788,On support,1
,92277,.0442451571222916,On support,1
,92277,.1604320680270046,On support,1
,92277,.0715850045498948,On support,1
,92277,.1450724650447313,On support,1
,92277,.0372161780964158,On support,1
,92277,.1039490348914125,On support,1
,92277,.0415251632676734,On support,1
,92277,.0316179967253581,On support,1
,92277,.1125439221454879,On support,1
,92277,.1569089466863531,On support,1
,92277,.1738017031703055,On support,1
,92277,.1228447935560952,On support,1
,92277,.0885083594774875,On support,1
,92277,.1264046554037211,On support,1
,92277,.0615146586236696,On support,1
,92277,.1607735151151861,On support,1
,92277,.157135195674231,On support,1
,92277,.1585455219176952,On support,1
,92277,.027008256770659,On support,1
,92277,.156546846716382,On support,1
,92277,.0404223118513916,On support,1
,92277,.173364281119573,On support,1
,92277,.0353857425575438,On support,1
,92277,.0772176829830301,On support,1
,92277,.0186707266954533,On support,1
,92277,.0895592187231267,On support,1
,92277,.0849760461460349,On support,1
,92277,.1600459294079942,On support,1
,92277,.0327603248383619,On support,1
,92277,.1637685011700849,On support,1
,92277,.0140497309429442,On support,1
,92277,.163173599078492,On support,1
,92277,.0965354549642118,On support,1
,92277,.1160550423551528,On support,1
,92277,.1519747147621914,On support,1
,92277,.0904829602261402,On support,1
,92277,.1588041991646103,On support,1
,92277,.1132299811156711,On support,1
,92277,.0825122557881774,On support,1
,92277,.0401296861086701,On support,1
,92277,.03683867701786,On support,1
,92277,.0665874676399176,On support,1
,92277,.1735193378048154,On support,1
,92277,.146032676922228,On support,1
,92277,.1463190646919938,On support,1
,92277,.1305554254162486,On support,1
,92277,.0387822202410537,On support,1
,92277,.1657865999479773,On support,1
,92277,.047395678999888,On support,1
,92277,.0831453263267263,On support,1
,92277,.1601057850992809,On support,1
,92277,.0766953458033305,On support,1
,92277,.0486071127984901,On support,1
,92277,.0401278225382693,On support,1
,92277,.0814571143943858,On support,1
,92277,.0190487690597562,On support,1
,92277,.0544119059930107,On support,1
,92277,.0134485223689057,On support,1
,92277,.1598298816888803,On support,1
,92277,.1355605801837433,On support,1
,92277,.0591972523160173,On support,1
,92277,.1731638184976739,On support,1
,92277,.1544073958044824,On support,1
,92277,.1581910643600153,On support,1
,92277,.1130165745355036,On support,1
,92277,.093707585544349,On support,1
,92277,.10460897894197,On support,1
,92277,.0580440577268532,On support,1
,92277,.0128271427546228,On support,1
,92277,.1562046877517714,On support,1
,92277,.1546902666109452,On support,1
,92277,.1152743975427727,On support,1
,92277,.0302030312373551,On support,1
,92277,.0329691556453481,On support,1
,92277,.021098890177956,On support,1
,92277,.0743397820563726,On support,1
,92277,.1466759051606007,On support,1
,92277,.1324165648517513,On support,1
,92277,.0700494966575465,On support,1
,92277,.1167696433760528,On support,1
,92284,.1638587283244627,On support,1
,92284,.0400821305955391,On support,1
,92284,.0817089500796615,On support,1
,92284,.1765125279599492,On support,1
,92284,.0976003484542692,On support,1
,92284,.1673731167929032,On support,1
,92284,.0202782361472798,On support,1
,92284,.1545938766260259,On support,1
,92284,.0412518651693769,On support,1
,92284,.0324150098124119,On support,1
,92284,.0656857454559374,On support,1
,92284,.1148324136676052,On support,1
,92284,.0722390606739628,On support,1
,92284,.1642531074279604,On support,1
,92284,.1151239807554203,On support,1
,92284,.1242150305818376,On support,1
,92284,.06042065490911,On support,1
,92284,.1546956114847937,On support,1
,92284,.1130214557805496,On support,1
,92284,.1372397266433831,On support,1
,92284,.0334616418981891,On support,1
,92284,.1429441969813539,On support,1
,92284,.1478663761388015,On support,1
,92284,.0999360912840745,On support,1
,92284,.1261506780379107,On support,1
,92284,.1184789008414924,On support,1
,92284,.0685046099415004,On support,1
,92284,.1337838103238204,On support,1
,92284,.0957350960944559,On support,1
,92284,.1115542291700922,On support,1
,92284,.0552016172118206,On support,1
,92284,.0943843996467624,On support,1
,92284,.1615365846158738,On support,1
,92284,.059511681832719,On support,1
,92284,.1116698079459644,On support,1
,92284,.1115542291700922,On support,1
,92284,.1744898227698269,On support,1
,92284,.1455962979897797,On support,1
,92284,.1327795128336575,On support,1
,92284,.0958794809914107,On support,1
,92284,.1298864186293427,On support,1
,92284,.0898373801923412,On support,1
,92284,.1637496787273219,On support,1
,92284,.1159810182364542,On support,1
,92284,.1271285955996256,On support,1
,92284,.0632884218898912,On support,1
,92284,.1597973098325227,On support,1
,92284,.0563250347655762,On support,1
,92284,.095991334157791,On support,1
,92284,.110705347208446,On support,1
,92284,.097974176693384,On support,1
,92284,.1190177952594331,On support,1
,92284,.1615365846158738,On support,1
,92284,.1075330099160923,On support,1
,92284,.1582623414673958,On support,1
,92284,.0981506482277536,On support,1
,92284,.1081680454201315,On support,1
,92284,.1734145845239399,On support,1
,92284,.173982917744691,On support,1
,92284,.138429925603657,On support,1
,92284,.0702286752559336,On support,1
,92284,.0867933138571727,On support,1
,92284,.0963900996723292,On support,1
,92284,.1452138302084189,On support,1
,92284,.0416329928419393,On support,1
,92284,.0595952456258672,On support,1
,92284,.1268441514362658,On support,1
,92284,.1578973886340278,On support,1
,92284,.107419068697083,On support,1
,92284,.0376695874534146,On support,1
,92284,.0523876964248928,On support,1
,92284,.0488813856351859,On support,1
,92284,.112320047304947,On support,1
,92284,.057435155090488,On support,1
,92284,.1481013271432611,On support,1
,92284,.1201312888122822,On support,1
,92284,.0536177024567089,On support,1
,92284,.149880642954271,On support,1
,92284,.0322332719364457,On support,1
,92284,.1139310851364549,On support,1
,92284,.1319825998031088,On support,1
,92284,.1304381508584902,On support,1
,92284,.0525756369687232,On support,1
,92284,.0921851525617376,On support,1
,92284,.0929070737282272,On support,1
,92284,.1130289911609906,On support,1
,92284,.0930809952961495,On support,1
,92284,.0673208973631992,On support,1
,92284,.1141117992837443,On support,1
,92284,.1123046127562923,On support,1
,92284,.0618490764506562,On support,1
,92284,.127481975882367,On support,1
,92284,.0720898900575571,On support,1
,92284,.1034219729987778,On support,1
,92284,.1754651507741543,On support,1
,92284,.1658024968494579,On support,1
,92284,.0368692184740649,On support,1
,92284,.0963972330045284,On support,1
,92284,.0182542582197345,On support,1
,92284,.1475210206268756,On support,1
,92284,.0661292697142909,On support,1
,92284,.0965135580110598,On support,1
,92284,.0699483923702518,On support,1
,92284,.1147111937989952,On support,1
,92284,.0921197511802268,On support,1
,92284,.0834748267290966,On support,1
,92284,.1490686856989817,On support,1
,92284,.0999578884727216,On support,1
,92284,.0863065323250933,On support,1
,92284,.1434151621200586,On support,1
,92284,.0514009614029978,On support,1
,92284,.1336518814927621,On support,1
,92284,.0450684476919248,On support,1
,92284,.0808332600978939,On support,1
,92284,.1515431530685395,On support,1
,92284,.1011038310240697,On support,1
,92284,.1207392510690132,On support,1
,92284,.1261421369271168,On support,1
,92284,.0910016783069072,On support,1
,92284,.0950911555229192,On support,1
,92284,.0643170240429558,On support,1
,92284,.0814118147506297,On support,1
,92284,.1518566773113372,On support,1
,92284,.1574695919012237,On support,1
,92284,.0640819102204543,On support,1
,92284,.0829643053169267,On support,1
,92284,.1072416947011006,On support,1
,92284,.1071845566214188,On support,1
,92284,.1482353321039793,On support,1
,92284,.0342975492374658,On support,1
,92284,.1437276639510703,On support,1
,92284,.0833154793747456,On support,1
,92284,.1098744680261334,On support,1
,92284,.040958959764923,On support,1
,92284,.1121124381568939,On support,1
,92284,.0996372651852504,On support,1
,92284,.0784246376151144,On support,1
,92284,.1716567888363588,On support,1
,92284,.133282423190373,On support,1
,92284,.1612900911303376,On support,1
,92284,.1475146332757795,On support,1
,92284,.1525606804531159,On support,1
,92284,.0586222796628853,On support,1
,92284,.04917446249286,On support,1
,92284,.0760512251199974,On support,1
,92284,.1426369055753196,On support,1
,92284,.159209387356928,On support,1
,92284,.1551466284005052,On support,1
,92284,.1270482616209933,On support,1
,92284,.0718515163906297,On support,1
,92284,.1335166882596369,On support,1
,92284,.0855310633203714,On support,1
,92284,.0889147848558322,On support,1
,92284,.167939113989204,On support,1
,92284,.128515270503698,On support,1
,92284,.0956806939291878,On support,1
,92284,.1628308210169036,On support,1
,92284,.1085830251173368,On support,1
,92284,.0394560408305809,On support,1
,92284,.0390239325706001,On support,1
,92284,.1594330682758584,On support,1
,92284,.0813403967676953,On support,1
,92284,.0770651919796204,On support,1
,92284,.1007570776254985,On support,1
,92284,.0673979723128138,On support,1
,92284,.0533314361026506,On support,1
,92284,.1277369320098473,On support,1
,92284,.1565617327991267,On support,1
,92284,.0624580659610542,On support,1
,92284,.1323154585422104,On support,1
,92284,.1632962733912484,On support,1
,92284,.1470070914550225,On support,1
,92284,.0831475140297884,On support,1
,92284,.0545279109377209,On support,1
,92284,.0755594929577056,On support,1
,92284,.0598801951379209,On support,1
,92284,.1123400588198616,On support,1
,92284,.142695748659091,On support,1
,92284,.1124701996335749,On support,1
,92284,.1354868740441031,On support,1
,92284,.168111828399678,On support,1
,92284,.1186114240549402,On support,1
,92284,.0384077734729919,On support,1
,92284,.1514727522493453,On support,1
,92284,.120135417151415,On support,1
,92284,.0303906111749744,On support,1
,92284,.0994875336600868,On support,1
,92284,.0991195973880175,On support,1
,92284,.0907759308108814,On support,1
,92284,.1699129507938867,On support,1
,92284,.0773247273533791,On support,1
,92284,.1686394173160685,On support,1
,92284,.1438953678131936,On support,1
,92284,.1100402685227871,On support,1
,92284,.1700874400319643,On support,1
,92284,.1121256244665654,On support,1
,92284,.1195760472356113,On support,1
,92284,.0854985881216255,On support,1
,92284,.1419159685597849,On support,1
,92284,.1131582841192736,On support,1
,92284,.1196546856647567,On support,1
,92284,.0316309616692297,On support,1
,92284,.1422196991491292,On support,1
,92284,.0871568281971219,On support,1
,92284,.156922489953007,On support,1
,92284,.1675570968099457,On support,1
,92284,.1316543994013213,On support,1
,92284,.1152113542685364,On support,1
,92284,.1596667736482088,On support,1
,92284,.0909031531675215,On support,1
,92284,.0909330860322659,On support,1
,92284,.1193634414151803,On support,1
,92284,.1492878161838199,On support,1
,92284,.0726902969290139,On support,1
,92284,.0929944361464339,On support,1
,92284,.0949404691027566,On support,1
,92284,.1576201749560605,On support,1
,92284,.1489716116126233,On support,1
,92284,.0824841972436746,On support,1
,92284,.1084081198080207,On support,1
,92284,.128536836326945,On support,1
,92284,.1338655578454457,On support,1
,92284,.0806335294612373,On support,1
,92284,.0420086343966239,On support,1
,92284,.1468793382545476,On support,1
,92284,.1170786537222789,On support,1
,92284,.0885143362722355,On support,1
,92284,.1155606320958223,On support,1
,92284,.1265921425788895,On support,1
,92284,.1214468262999013,On support,1
,92284,.0811492046798898,On support,1
,92284,.0878653934618957,On support,1
,92284,.1112568741861841,On support,1
,92284,.060248315852797,On support,1
,92284,.1408384635833936,On support,1
,92284,.1238149560705652,On support,1
,92284,.1635644253993841,On support,1
,92284,.076587428061188,On support,1
,92284,.1074588424081133,On support,1
,92284,.081956299648658,On support,1
,92284,.1198523149737684,On support,1
,92284,.0979507382882769,On support,1
,92284,.0954573728534084,On support,1
,92284,.0987324269221287,On support,1
,92284,.1259781101097937,On support,1
,92284,.0422140558941887,On support,1
,92284,.0990803684956308,On support,1
,92284,.0946791613829329,On support,1
,92284,.066516807019123,On support,1
,92284,.0409487813384827,On support,1
,92284,.1231112418843426,On support,1
,92284,.0870073703696528,On support,1
,92284,.0478911166776312,On support,1
,92284,.131283483072763,On support,1
,92284,.0312740513483638,On support,1
,92284,.0920037603982722,On support,1
,92284,.0326745427506033,On support,1
,92284,.0846666021389825,On support,1
,92284,.061789379533177,On support,1
,92284,.0670585714715309,On support,1
,92284,.1079894646516917,On support,1
