city,state,zip,latitude,longitude,id,opendate,openyear
Sutter Creek,CA,95685,38.394775,-120.80388,168829,11/3/2020,2020
South Lake Tahoe,CA,96150,38.919193,-119.9963,168677,11/3/2020,2020
Milpitas,CA,95035,37.407604,-121.91528,168716,11/3/2020,2020
San Diego,CA,92113,32.704357,-117.14783,169045,11/3/2020,2020
Lathrop,CA,95330,37.810585,-121.27232,168670,11/3/2020,2020
Beverly Hills,CA,90212,34.067276,-118.39993,168563,11/3/2020,2020
Los Angeles,CA,90077,34.083553,-118.43506,168997,11/3/2020,2020
Hollister,CA,95023,36.834846,-121.39018,168097,11/3/2020,2020
Santa Monica,CA,90064,34.032059,-118.46066,169226,11/3/2020,2020
Los Angeles,CA,90017,34.053158,-118.26382,169087,11/3/2020,2020
San Francisco,CA,94105,37.78677,-122.39249,168778,11/3/2020,2020
Van Nuys,CA,91406,34.215199,-118.48388,169019,11/3/2020,2020
Anaheim,CA,92805,33.835808,-117.91378,169250,11/3/2020,2020
Los Angeles,CA,Â 90032,34.065125,-118.19164,168640,11/3/2020,2020
Costa Mesa,CA,92626,33.689289,-117.8789,169184,11/3/2020,2020
San Diego,CA,92101,32.71946,-117.15945,168559,11/3/2020,2020
Woodland Hills,CA,91364,34.154919,-118.63269,168804,11/3/2020,2020
Oakland,CA,94607,37.802094,-122.27318,168805,11/3/2020,2020
Napa,CA,94558,38.430126,-122.33457,169188,11/3/2020,2020
Oxnard,CA,93036,34.240421,-119.17766,169170,11/3/2020,2020
Torrance,CA,90504,33.858936,-118.32092,168878,11/3/2020,2020
Fremont,CA,94538,37.480305,-121.93979,168887,11/3/2020,2020
Lucerne Valley,CA,92356,34.401665,-117.03543,169085,11/3/2020,2020
San Francisco,CA,94107,37.776325,-122.3918,168683,11/3/2020,2020
Aliso Viejo,CA,92656,33.591053,-117.73058,169237,11/3/2020,2020
Rutherford,CA,94574,38.472378,-122.40157,168786,11/3/2020,2020
Redding,CA,96002,40.574902,-122.3591,168851,11/3/2020,2020
Newhall,CA,91321,34.37812,-118.52912,169032,11/3/2020,2020
Santa Maria,CA,93455,34.865124,-120.36823,169036,11/3/2020,2020
Chula Vista,CA,91915,32.618279,-116.96941,168602,11/3/2020,2020
Paso Robles,CA,93446,35.618214,-120.69036,169004,11/3/2020,2020
Glendale,CA,91203,34.155632,-118.25819,168800,11/3/2020,2020
Oakville,CA,94558,38.451565,-122.38107,168809,11/3/2020,2020
San Mateo,CA,94404,37.555962,-122.28801,168772,11/3/2020,2020
El Segundo,CA,90245,33.921024,-118.38995,168705,11/3/2020,2020
Pico Rivera,CA,90660,33.959373,-118.10675,168673,11/3/2020,2020
Richmond,CA,94804,37.920216,-122.34813,168543,11/3/2020,2020
Indio,CA,92201,33.719509,-116.21831,168098,11/3/2020,2020
San Francisco,CA,94105,37.788876,-122.40028,168555,11/3/2020,2020
Palo Alto,CA,94306,37.40826,-122.11972,168733,11/3/2020,2020
San Francisco,CA,94107,37.7616,-122.38818,169204,11/3/2020,2020
South San Francisco,CA,94080,37.656246,-122.39973,168963,11/3/2020,2020
San Diego,CA,92121,32.90514,-117.17764,168881,11/3/2020,2020
Salinas,CA,93908,36.565327,-121.72857,168706,11/3/2020,2020
Santa Clara,CA,95054,37.388794,-121.97598,168687,11/3/2020,2020
Fullerton,CA,92833,33.878555,-117.9594,168872,11/3/2020,2020
San Francisco,CA,94124,37.725662,-122.39555,168116,11/4/2020,2020
Livermore,CA,94551,37.688477,-121.80929,168130,11/5/2020,2020
Sacramento,CA,95825,38.602501,-121.41644,168131,11/5/2020,2020
Fresno,CA,93706,36.707535,-119.7766,168129,11/5/2020,2020
Carlsbad,CA,92010,33.143135,-117.25312,168128,11/5/2020,2020
Victorville,CA,92395,34.518044,-117.31764,168127,11/5/2020,2020
San Jose,CA,95123,37.247028,-121.87443,168169,11/6/2020,2020
Torrance,CA,90505,33.807636,-118.33893,168165,11/6/2020,2020
Moreno Valley,CA,92553,33.912937,-117.26083,168166,11/6/2020,2020
Pasadena,CA,91107,34.146687,-118.08945,168162,11/6/2020,2020
Long Beach,CA,90805,33.869644,-118.18295,168192,11/7/2020,2020
San Rafael,CA,94903,38.021095,-122.54134,168189,11/7/2020,2020
Carlsbad,CA,92008,33.128208,-117.32128,168207,11/7/2020,2020
Victorville,CA,92392,34.498867,-117.32768,169319,11/9/2020,2020
Pasadena,CA,91125,34.134068,-118.12637,169324,11/9/2020,2020
Pasadena,CA,91107,34.147213,-118.10074,169325,11/9/2020,2020
Monterey Park,CA,91754,34.040985,-118.15068,169310,11/9/2020,2020
Montebello,CA,90640,34.027374,-118.13331,169309,11/9/2020,2020
Pasadena,CA,91106,34.121387,-118.13363,169311,11/9/2020,2020
Montebello,CA,90640,34.030479,-118.12992,169308,11/9/2020,2020
San Jose,CA,95134,37.417278,-121.95695,169301,11/9/2020,2020
Pasadena,CA,91125,34.139957,-118.12845,169323,11/9/2020,2020
Playa Vista,CA,90094,33.976833,-118.41788,169300,11/9/2020,2020
San Diego,CA,92182,32.774666,-117.06972,168228,11/10/2020,2020
Los Angeles,CA,90024,34.06337,-118.43291,168254,11/11/2020,2020
Long Beach,CA,90802,33.768959,-118.19703,168325,11/12/2020,2020
Alhambra,CA,91801,34.095486,-118.12807,183936,11/13/2020,2020
Lodi,CA,95242,38.114811,-121.39469,168348,11/13/2020,2020
Alhambra,CA,91801,34.093719,-118.12685,183935,11/13/2020,2020
Alhambra,CA,91801,34.097633,-118.1246,183934,11/13/2020,2020
Palm Springs,CA,92264,33.815205,-116.54636,168491,11/14/2020,2020
Covina,CA,91723,34.087757,-117.8926,169493,11/16/2020,2020
Fremont,CA,94538,37.489937,-121.94716,169494,11/16/2020,2020
Bishop,CA,93514,37.360638,-118.3966,169473,11/16/2020,2020
San Dimas,CA,91773,34.10722,-117.808,169486,11/16/2020,2020
La Verne,CA,91750,34.098846,-117.77299,169487,11/16/2020,2020
Hesperia,CA,92344,34.424706,-117.38586,169469,11/16/2020,2020
Stockton,CA,95207,37.984573,-121.33629,169466,11/16/2020,2020
San Diego,CA,92111,32.819675,-117.17975,169470,11/16/2020,2020
Firebaugh,CA,93622,36.63921,-120.62547,169467,11/16/2020,2020
Traver,CA,93673,36.44891,-119.48673,169472,11/16/2020,2020
Woodland,CA,95776,38.671474,-121.72386,169474,11/16/2020,2020
Stockton,CA,95207,37.984985,-121.33604,169836,11/16/2020,2020
La Verne,CA,91750,34.098965,-117.77773,169488,11/16/2020,2020
Woodland,CA,95776,38.670845,-121.72689,169485,11/16/2020,2020
Fremont,CA,94538,37.502159,-121.96733,169471,11/16/2020,2020
Cupertino,CA,95014,37.324883,-122.03677,169468,11/16/2020,2020
Trinidad,CA,95570,41.062183,-124.14099,168515,11/17/2020,2020
South Lake Tahoe,CA,96150,38.913261,-120.00372,168516,11/17/2020,2020
North Hollywood,CA,91605,34.194023,-118.40167,169296,11/18/2020,2020
Escondido,CA,92026,33.13802,-117.07724,169340,11/19/2020,2020
Escondido,CA,92025,33.119064,-117.11517,169342,11/19/2020,2020
Escondido,CA,92029,33.085102,-117.09113,169343,11/19/2020,2020
Escondido,CA,92025,33.157249,-117.08221,169349,11/19/2020,2020
Escondido,CA,92025,33.110561,-117.1011,169339,11/19/2020,2020
Escondido,CA,92025,33.130669,-117.04976,169347,11/19/2020,2020
Escondido,CA,92026,33.171848,-117.09228,169350,11/19/2020,2020
Escondido,CA,92026,33.137581,-117.10662,169351,11/19/2020,2020
Escondido,CA,92025,33.14463,-117.03599,169341,11/19/2020,2020
Escondido,CA,92027,33.143681,-117.035,169348,11/19/2020,2020
Escondido,CA,92027,33.13485,-117.03343,169346,11/19/2020,2020
Escondido,CA,92025,33.084949,-117.05953,169345,11/19/2020,2020
Escondido,CA,92025,33.084248,-117.05771,169344,11/19/2020,2020
Montebello,CA,90640,34.031185,-118.12415,169354,11/19/2020,2020
Los Angeles,CA,91367,34.18343,-118.59262,169363,11/20/2020,2020
Santa Ana,CA,92701,33.748638,-117.86544,169365,11/20/2020,2020
Long Beach,CA,90815,33.803329,-118.14775,169364,11/20/2020,2020
Santa Ana,CA,92701,33.748665,-117.86801,169368,11/20/2020,2020
Santa Ana,CA,92701,33.747337,-117.87164,169367,11/20/2020,2020
Santa Ana,CA,92701,33.750298,-117.87287,169369,11/20/2020,2020
Long Beach,CA,90803,33.753902,-118.10994,169370,11/20/2020,2020
Santa Ana,CA,92701,33.748566,-117.86538,169366,11/20/2020,2020
Willow Creek,CA,95573,40.939796,-123.63209,169394,11/21/2020,2020
Long Beach,CA,90803,33.756416,-118.10978,169398,11/21/2020,2020
Fresno,CA,93722,36.77166,-119.8633,169410,11/21/2020,2020
Arcata,CA,95521,40.869427,-124.09355,169396,11/21/2020,2020
McKinleyville,CA,95519,40.942993,-124.10329,169395,11/21/2020,2020
Oakland,CA,94607,37.794067,-122.27235,169536,11/23/2020,2020
Emeryville,CA,94608,37.840443,-122.29411,169534,11/23/2020,2020
Fresno,CA,93722,36.832195,-119.9084,169537,11/23/2020,2020
Riverside,CA,92503,33.909489,-117.43618,169545,11/23/2020,2020
Santa Ana,CA,92701,33.748722,-117.86647,169532,11/23/2020,2020
Fresno,CA,93710,36.821964,-119.77134,169435,11/24/2020,2020
Santa Ana,CA,92701,33.750153,-117.87293,169427,11/24/2020,2020
Yuba City,CA,95991,39.13554,-121.62926,169438,11/24/2020,2020
Corona,CA,92879,33.899189,-117.55688,169452,11/25/2020,2020
Stanford,CA,94305,37.425465,-122.15975,169504,11/26/2020,2020
Santa Monica,CA,90404,34.029312,-118.47099,169501,11/26/2020,2020
Victorville,CA,92392,34.507229,-117.33206,169503,11/26/2020,2020
Madera,CA,93637,36.924194,-120.02679,169546,11/30/2020,2020
San Mateo,CA,94403,37.540035,-122.30289,169529,11/30/2020,2020
Monterey,CA,93940,36.57893,-121.81345,169524,11/30/2020,2020
Monterey,CA,93940,36.577744,-121.82379,169525,11/30/2020,2020
Fallbrook,CA,92028,33.32967,-117.16243,169960,11/30/2020,2020
Los Angeles,CA,90025,34.042587,-118.45765,183941,11/30/2020,2020
South Lake Tahoe,CA,96150,38.944035,-119.97306,169962,11/30/2020,2020
Los Angeles,CA,90025,34.042587,-118.45765,184041,11/30/2020,2020
Long Beach,CA,90815,33.80468,-118.14137,169865,12/3/2020,2020
Atwater,CA,95301,37.363205,-120.57607,169846,12/3/2020,2020
Long Beach,CA,90815,33.804718,-118.14223,169863,12/3/2020,2020
Long Beach,CA,90815,33.804436,-118.14087,169864,12/3/2020,2020
Moraga,CA,94556,37.839146,-122.12601,169855,12/3/2020,2020
San Jose,CA,95128,37.31881,-121.94651,169868,12/3/2020,2020
Malibu,CA,90265,34.03941,-118.70634,169869,12/3/2020,2020
Del Monte Forest,CA,93953,36.569096,-121.95148,169859,12/3/2020,2020
San Diego,CA,92101,32.711746,-117.15433,169861,12/3/2020,2020
San Jose,CA,95128,37.318932,-121.94663,169867,12/3/2020,2020
Antioch,CA,94509,38.010437,-121.83819,169898,12/4/2020,2020
Aliso Viejo,CA,92656,33.580074,-117.73951,169899,12/4/2020,2020
Garberville,CA,95542,40.009693,-123.79012,169916,12/4/2020,2020
Los Altos Hills,CA,94022,37.360119,-122.13065,169943,12/5/2020,2020
San Diego,CA,92123,32.825134,-117.14062,169952,12/5/2020,2020
Rosemead,CA,91770,34.050896,-118.08359,169958,12/7/2020,2020
Long Beach,CA,90802,33.768917,-118.1953,169968,12/8/2020,2020
Del Monte Forest,CA,93953,36.568398,-121.95145,169967,12/8/2020,2020
Richmond,CA,94804,37.905468,-122.36407,169990,12/8/2020,2020
Montclair,CA,91763,34.091434,-117.69899,169996,12/9/2020,2020
Palo Alto,CA,94306,37.426537,-122.14334,169995,12/9/2020,2020
Vacaville,CA,95688,38.364742,-121.96796,169994,12/9/2020,2020
Palo Alto,CA,94306,37.426655,-122.14342,170019,12/10/2020,2020
Fresno,CA,93706,36.737095,-119.81033,170044,12/10/2020,2020
Fresno,CA,93706,36.725601,-119.80162,170046,12/11/2020,2020
Fresno,CA,93706,36.719608,-119.80269,170047,12/11/2020,2020
El Cerrito,CA,94530,37.919334,-122.29911,170053,12/11/2020,2020
Los Angeles,CA,90027,34.098251,-118.2934,170072,12/11/2020,2020
Fresno,CA,93706,36.719044,-119.811,170048,12/11/2020,2020
Bakersfield,CA,93301,35.377251,-119.04002,170109,12/11/2020,2020
Fresno,CA,93706,36.721031,-119.82075,170045,12/11/2020,2020
Fullerton,CA,92832,33.876778,-117.91955,170112,12/12/2020,2020
Riverside,CA,92509,34.010914,-117.47604,170113,12/12/2020,2020
Fullerton,CA,92832,33.876575,-117.91936,170111,12/12/2020,2020
Redwood City,CA,94063,37.488056,-122.22316,170128,12/13/2020,2020
Malibu,CA,90265,34.035835,-118.68383,170437,12/14/2020,2020
San Bernardino,CA,92408,34.064884,-117.28208,170482,12/14/2020,2020
Greenfield,CA,93927,36.32925,-121.24545,170436,12/14/2020,2020
Corona,CA,92880,33.87854,-117.64996,170481,12/14/2020,2020
Rancho Santa Margarita,CA,92688,33.642181,-117.59864,170202,12/16/2020,2020
Mill Valley,CA,94941,37.893887,-122.53033,170205,12/16/2020,2020
Los Angeles,CA,90012,34.063309,-118.23717,170207,12/16/2020,2020
Ukiah,CA,95482,39.151276,-123.1946,170188,12/16/2020,2020
Santa Ana,CA,92704,33.703541,-117.88674,170204,12/16/2020,2020
Coalinga,CA,93210,36.254143,-120.23753,170206,12/16/2020,2020
Gardena,CA,90247,33.887264,-118.31617,170201,12/16/2020,2020
Mineral,CA,96063,40.437744,-121.53419,170254,12/17/2020,2020
Redwood City,CA,94063,37.50359,-122.22002,170236,12/17/2020,2020
El Centro,CA,92243,32.793266,-115.56768,170356,12/18/2020,2020
South Lake Tahoe,CA,96150,38.94503,-119.9698,170314,12/18/2020,2020
Orange Cove,CA,93646,36.623569,-119.31346,170304,12/18/2020,2020
San Jose,CA,95132,37.388149,-121.8585,170353,12/18/2020,2020
Seaside,CA,93955,36.603619,-121.85252,170268,12/18/2020,2020
Long Beach,CA,90813,33.782257,-118.20946,170267,12/18/2020,2020
Parlier,CA,93648,36.607815,-119.54678,170308,12/18/2020,2020
Madera,CA,93637,36.975269,-120.0818,170330,12/18/2020,2020
Selma,CA,93662,36.576923,-119.63377,170331,12/18/2020,2020
Anderson,CA,96007,40.453457,-122.28927,170354,12/18/2020,2020
Novato,CA,94947,38.1031,-122.571,170337,12/18/2020,2020
Anaheim,CA,92805,33.803871,-117.89161,170303,12/18/2020,2020
Riverside,CA,92501,33.985153,-117.37572,170380,12/18/2020,2020
Sanger,CA,93657,36.705727,-119.56339,170305,12/18/2020,2020
Willits,CA,95490,39.404083,-123.3501,170351,12/18/2020,2020
Selma,CA,93662,36.568172,-119.61246,170306,12/18/2020,2020
Belmont,CA,94002,37.519299,-122.27483,170352,12/18/2020,2020
Mendota,CA,93640,36.754513,-120.38275,170310,12/18/2020,2020
Fowler,CA,93625,36.622108,-119.68587,170311,12/18/2020,2020
Huron,CA,93234,36.207092,-120.10081,170307,12/18/2020,2020
San Diego,CA,92104,32.747566,-117.12678,170298,12/18/2020,2020
Seaside,CA,93955,36.603542,-121.85252,170269,12/18/2020,2020
Reedly,CA,93654,36.595177,-119.4506,170309,12/18/2020,2020
Redwood City,CA,94063,37.488014,-122.22563,170390,12/19/2020,2020
Montebello,CA,90640,34.020145,-118.11717,170386,12/19/2020,2020
Bakersfield,CA,93301,35.393528,-119.00862,170414,12/19/2020,2020
Montebello,CA,90640,34.020046,-118.11723,170387,12/19/2020,2020
Redwood City,CA,94063,37.488018,-122.22556,170389,12/19/2020,2020
Bakersfield,CA,93311,35.340523,-119.10003,170405,12/19/2020,2020
Bakersfield,CA,93309,35.353477,-119.04254,170406,12/19/2020,2020
Costa Mesa,CA,92626,33.662682,-117.90238,170388,12/19/2020,2020
San Jose,CA,95134,37.407703,-121.95316,170423,12/20/2020,2020
San Jose,CA,95134,37.407375,-121.95256,170424,12/20/2020,2020
Greenbrae,CA,94904,37.94495,-122.52317,170525,12/21/2020,2020
San Jose,CA,95133,37.364952,-121.86725,170444,12/22/2020,2020
Oakland,CA,94612,37.812508,-122.26487,170459,12/23/2020,2020
San Jose,CA,95116,37.358185,-121.84269,170472,12/23/2020,2020
Menlo Park,CA,94025,37.484226,-122.15022,170493,12/24/2020,2020
Menlo Park,CA,94025,37.480099,-122.17287,170487,12/24/2020,2020
Menlo Park,CA,94025,37.483913,-122.14768,170491,12/24/2020,2020
Menlo Park,CA,94025,37.485832,-122.14587,170495,12/24/2020,2020
Santa Cruz,CA,95060,36.993687,-122.01716,170486,12/24/2020,2020
Menlo Park,CA,94025,37.485058,-122.14679,170494,12/24/2020,2020
Menlo Park,CA,94025,37.484093,-122.14774,170490,12/24/2020,2020
Menlo Park,CA,94025,37.481606,-122.1675,170488,12/24/2020,2020
Sunnyvale,CA,94087,37.353188,-122.03609,170937,12/24/2020,2020
Menlo Park,CA,94025,37.485466,-122.1495,170489,12/24/2020,2020
Menlo Park,CA,94025,37.485458,-122.14941,170492,12/24/2020,2020
Granada Hills,CA,91344,34.266357,-118.52653,170695,12/28/2020,2020
Fresno,CA,93703,36.770756,-119.77283,186757,12/28/2020,2020
Irvine,CA,92614,33.684563,-117.85185,170696,12/28/2020,2020
Redwood City,CA,94063,37.500385,-122.21362,170626,12/29/2020,2020
Oakland,CA,94607,37.80225,-122.27597,170621,12/29/2020,2020
Oakland,CA,94607,37.80212,-122.27598,170620,12/29/2020,2020
Santa Ana,CA,92704,33.697365,-117.91379,170618,12/29/2020,2020
Redwood City,CA,94063,37.500504,-122.21336,170627,12/29/2020,2020
Oakland,CA,94607,37.802139,-122.27607,170619,12/29/2020,2020
Oakland,CA,94607,37.802338,-122.27643,170624,12/29/2020,2020
Oakland,CA,94607,37.802246,-122.2763,170625,12/29/2020,2020
Oakland,CA,94607,37.802315,-122.27623,170623,12/29/2020,2020
Sunnyvale,CA,94085,37.392662,-122.03461,170651,12/30/2020,2020
Sunnyvale,CA,94085,37.393093,-122.03539,170652,12/30/2020,2020
Sunnyvale,CA,94085,37.39286,-122.03555,170653,12/30/2020,2020
Sunnyvale,CA,94085,37.392761,-122.03523,170654,12/30/2020,2020
San Jose,CA,95124,37.241734,-121.92151,184094,12/31/2020,2020
San Francisco,CA,94115,37.783649,-122.4313,170688,12/31/2020,2020
San Jose,CA,95118,37.253063,-121.90035,184091,12/31/2020,2020
Needles,CA,92363,34.838711,-114.60962,170690,12/31/2020,2020
San Jose,CA,95008,37.270878,-121.9879,184090,12/31/2020,2020
San Jose,CA,95117,37.312763,-121.96943,184093,12/31/2020,2020
Orange,CA,92867,33.803356,-117.835,170689,12/31/2020,2020
BELLFLOWER,CA,90706,33.87368,-118.12411,170730,1/1/2021,2021
GARDEN GROVE,CA,92840,33.787773,-117.94144,170745,1/1/2021,2021
Madera,CA,93637,36.996281,-120.09791,185672,1/1/2021,2021
San Mateo,CA,94403,37.533264,-122.32754,171468,1/4/2021,2021
Fresno,CA,93722,36.733833,-119.79131,186758,1/5/2021,2021
Diamond Bar,CA,91765,34.001251,-117.83047,170931,1/5/2021,2021
Diamond Bar,CA,91765,34.001087,-117.82917,170924,1/5/2021,2021
Los Angeles,CA,90012,34.053051,-118.24181,170771,1/5/2021,2021
Diamond Bar,CA,91765,34.001747,-117.82896,170929,1/5/2021,2021
Los Angeles,CA,90012,34.053051,-118.24181,170769,1/5/2021,2021
Stockton,CA,95210,38.021465,-121.30279,170847,1/5/2021,2021
Diamond Bar,CA,91765,34.001484,-117.82877,170923,1/5/2021,2021
Diamond Bar,CA,91765,34.00116,-117.83022,170930,1/5/2021,2021
Stockton,CA,95210,38.013062,-121.29947,170908,1/5/2021,2021
Whittier,CA,90601,34.033119,-118.02222,170853,1/5/2021,2021
Port Hueneme,CA,93041,34.149956,-119.19523,184047,1/5/2021,2021
Diamond Bar,CA,91765,34.001488,-117.82929,170926,1/5/2021,2021
Diamond Bar,CA,91765,34.001648,-117.82915,170927,1/5/2021,2021
Los Angeles,CA,90012,34.053051,-118.24181,170770,1/5/2021,2021
Diamond Bar,CA,91765,34.001137,-117.82937,170925,1/5/2021,2021
Pacifica,CA,94044,37.633297,-122.48883,170748,1/5/2021,2021
Diamond Bar,CA,91765,34.001656,-117.82893,170928,1/5/2021,2021
Escondido,CA,92025,33.126396,-117.08447,170969,1/7/2021,2021
Oakland,CA,94607,37.802197,-122.27611,170970,1/7/2021,2021
Rio Vista,CA,94571,38.160492,-121.68946,184052,1/7/2021,2021
La Jolla,CA,92093,32.879864,-117.24217,171186,1/8/2021,2021
Sacramento,CA,95814,38.586712,-121.49113,171188,1/8/2021,2021
San Diego,CA,92161,32.879913,-117.242,171187,1/8/2021,2021
Sacramento,CA,95814,38.581669,-121.49883,171209,1/9/2021,2021
Menlo Park,CA,94025,37.482853,-122.17834,171229,1/10/2021,2021
Davis,CA,95616,38.531376,-121.76275,183256,1/11/2021,2021
Davis,CA,95616,38.542847,-121.7579,183254,1/11/2021,2021
Davis,CA,95616,38.541588,-121.75449,183255,1/11/2021,2021
Palo Alto,CA,94301,37.449093,-122.15769,185589,1/12/2021,2021
Palo Alto,CA,94301,37.446621,-122.16206,185590,1/12/2021,2021
Palo Alto,CA,94301,37.444401,-122.16004,185588,1/12/2021,2021
San Jose,CA,95116,37.361042,-121.84412,171237,1/12/2021,2021
San Martin,CA,95046,37.072163,-121.60463,171252,1/13/2021,2021
Los Angeles,CA,90064,34.029427,-118.45512,189898,1/13/2021,2021
West Sacramento,CA,95691,38.573009,-121.57931,171253,1/13/2021,2021
San Martin,CA,95046,37.073692,-121.60487,171251,1/13/2021,2021
Lancaster,CA,93534,34.666718,-118.14919,171298,1/15/2021,2021
Petaluma,CA,94952,38.266872,-122.79324,184085,1/15/2021,2021
Mountain View,CA,94041,37.3923,-122.07375,171328,1/15/2021,2021
Mountain View,CA,94040,37.404152,-122.11201,171320,1/15/2021,2021
Menlo Park,CA,94025,37.419876,-122.20604,184527,1/15/2021,2021
Los Angeles,CA,90015,34.038334,-118.26167,171324,1/15/2021,2021
San Diego,CA,92127,33.020973,-117.08282,183268,1/18/2021,2021
Concord,CA,94520,37.969749,-122.05861,171463,1/18/2021,2021
Davis,CA,95618,38.542583,-121.72587,171464,1/18/2021,2021
Monterey Park,CA,91754,34.066013,-118.13393,171396,1/20/2021,2021
Yorba Linda,CA,92886,33.891289,-117.8099,171375,1/20/2021,2021
Petaluma,CA,94952,38.257442,-122.65121,171392,1/20/2021,2021
San Dimas,CA,91773,34.103252,-117.82342,171391,1/20/2021,2021
Palo Alto,CA,94306,37.423836,-122.14491,171374,1/20/2021,2021
Santa Clarita,CA,91355,34.423027,-118.5778,190275,1/21/2021,2021
Pacific Grove,CA,93950,36.604153,-121.92101,171414,1/21/2021,2021
Palm Desert,CA,92260,33.724808,-116.40206,171424,1/22/2021,2021
Napa,CA,94559,38.298,-122.28665,171436,1/23/2021,2021
Bakersfield,CA,93307,35.34026,-118.84121,171435,1/23/2021,2021
Napa,CA,94559,38.297859,-122.28655,171437,1/23/2021,2021
Carson,CA,90745,33.832222,-118.26544,171434,1/23/2021,2021
